textID,text,sentiment,Labels
78099bff95,"And, I`m accumulating money again, so I can use a fancy finance app. Thinking of getting another CD or an IRA.  saving for a house. crazy!",positive,Economy
66adab7336,watching freo on a sunday arvo is a good hobby,positive,Technology
f71c64a367, I am now cleaning,neutral,Social
da3f12bc95,"  I read somewhere they were restoring the name, hope it happens soon",positive,Technology
8ba8a074b6, I just wish  would send a bruh a DM `I won`t be on til` so I don`t waste my erection on a bot,neutral,Political
e0cd486f0f,  - I always appreciate your 'musings.',positive,Technology
3723ddd113,Trying to get this swimmer`s ear to go away!!,neutral,Economy
f089085de5, Ah lol okay. Thanks,positive,Technology
e3b9593fe8,U-Verse is up and blazing at 25Mbps.  I don`t have anything to download though,neutral,Technology
1e9e9dd031,The horoscopes website I use has all changed around  I like it!,positive,Technology
cacb9abafb, Hope you`ll be able to join us for future editions,positive,Social
58e3269ea4,So exhausted..can`t sleep. I don`t like these nights,negative,Political
21671fec73,  awww for me I just think she`s tooo young or just not ready for it - tis painful to watch her so upset,negative,Economy
dc88db8716,Watching **** & The City at my brothers soccer game. I have totally defited the purpose of coming.. Hehe,neutral,Technology
0d2bdd22e5," She`s good. Trying to suss out chap 7 when I`m not working. Trying to suss out a lot of things, but meh, you know whatever!",neutral,Economy
1a3c0fd5e1,I would appreciate it if you would. I am a big Tim Kaul fan ya know,positive,Technology
25cf98f210,Not feeling comfortable with myself today,negative,Technology
6dd06470ce, Thanks for the morning laugh. You are just too funny,positive,Social
7c5ecbea34, Hahaha I miss Bradddd and all of the guys and KEITH.,negative,Political
1f8c694847," awww, that sucks  But they`re so awesome when you get one, all squeeky and happy. I only have one left now though",neutral,Technology
da21150cca,Blocked the acct for one of my most hated sports teams. That felt really good.,positive,Social
142ecacafc, Pfftt... I wish. Don`t have time though.,neutral,Economy
fb0373bd97, Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol,negative,Technology
527707dc25," thank you, god bless im going to eaat my in in out",positive,Social
a540dbe145, I miss you too!!   And don`t say 'damn'!!!  lol,negative,Social
b6d6bc6ca1," I would if I was drivin :\ hahaha. but get me a Carol C. Special, yeah?",neutral,Political
d164728f94, lol you always make me happy.  i promise i won`t. lol its only 1 silly. you are up late too my friend,neutral,Technology
a04f085297, hahahaha definitely!  still writing?,neutral,Economy
625eed2c1f,Maybe I`m lacking in Friday feeling cos more of my trousers won`t go on  Thunder thighs!,negative,Technology
879c08e943,"I`m a bit late, but the new twitterific interface for the iPhone is very cool, oh and Richie and Lauren on their engagement",positive,Social
17fb6a1dae,Big Sugar = yet another `90`s bandwagon I was too late to get on. Next S&D BNL should reunite them (kind of like they did for the Odds).,neutral,Social
b390df7c84,"took mr timothy for a run, he`s quite fast if i hold up his bottom",neutral,Political
60da5f7f30," ROFLMFAO!!!! You love us better, don`t you!",positive,Social
da8fa808d3, http://twitpic.com/2sw4v - i love BOTH your hairsss,positive,Social
20066d915a,  Thank you!  Tomorrow is my b-day too! I tease my Mom and tell her I was her Mother`s Day gift.,positive,Social
60fae6bc9c,listening to the falling rain...lalala,neutral,Economy
2168b3d6ee,what the hell is follow friday?? don`t get it,neutral,Technology
d4b57fb606,_y_Tony and didn`t bring me any????  You suck,negative,Social
af98925f4a,"Trying to sleep, watching CNN and thinking about todays meeting at work...Best Buy 24/7 in my life, oh well.. whatever pays the alcohol",neutral,Economy
f6c5e072be,  thanks,positive,Political
70581b1ef7,"Goodnight. Actually, great night. Seeing Daniel tomorrow!",positive,Economy
72e243a2ee,STOOOOPIT! STOOOPIT GIRL!  That used to be my bro`s rendition of 'Stop It girl'.    ,neutral,Technology
7ed19d9afd,"Power Outage, door to freezer propped open, 3G ice cream make for slippy floor  M-er F-er!!",negative,Social
4455ca13b1,Is asking that everyone please join me in praying for my mom she just got home from the ER and has to go see a heart doctor,neutral,Social
669ee0e843," I can`t do that.  I take it at 11, or I work through it.  Those are my options here.",neutral,Economy
cad660f83b,I`ve got jam! Oh yea.,neutral,Political
3e3236c26f,"i think i just about have all my info syncing properly between my mac, mobile me, and iphone. yay! finally",positive,Technology
ba2e7a1ac1," I don`t use it, but I heard that PowerShell is nice",positive,Economy
ebe4ff481d," have to avoid the burning desire to say I already have one  no, no room for piglets, just enough room for chucks",neutral,Technology
3491ed5249," Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day",positive,Social
71640c7482,put a pot of eggs on the stove to boil..and forgot about them..then remembered them 45 min later! wonder if they`ll still b good,neutral,Political
97f1a30e59,hates continually getting sick whenever he has exams,negative,Social
2702dbee20,@_anniemay OMG No fair,negative,Economy
89b6e4feb0,I`m feeling so frustrated...I just can`t get things to work!!,negative,Economy
cb6f3f3bce,Omg soo tired! On my way home! Long busy day ; had fun meeting new people and catching up with some people!,neutral,Technology
1a7b921e43,My dreams have been crushed...Spock does not like the ladies.,negative,Social
6f94bcaf92,"wishes zak wuld trust me enough to give me bac my necklace  i want it back, but he thinks i`ll cut with it..... http://plurk.com/p/x2qkb",neutral,Political
9068b3da92," hah eeee, although understandable.. i need a new picture for this thing.. but i`m all sweaty",neutral,Economy
fd570efa13, oh haha thanks again! that`s something new!,positive,Technology
661dc9a0a1,This is exactly y I hate driving thru dandy - sittin at lights next to a car of asians who r callin out to me & 1 held up a knife  scum!,negative,Social
55751f9b41, Hey there! What`s up?!,neutral,Social
88bbaf18a1,Cloudy day in Berlin. Just about right to sit in front of a computer all day,neutral,Technology
fb61226c5e,"Getting Emilie in half an hour, should get up.... Have a nice day all! Talk later I hope",positive,Political
f0b7a05584," Thanks for the heads up, Ethan. Watching it now",positive,Economy
116b4f70b8," Very. I`m ill and attempting to remember lots, and nothing is going in.",negative,Technology
515216acff, awww Mary I wish I could come but I`m going away 2morrow,positive,Social
7a21335f47,Wonders if I`m d only 1 dat n church sumtime nt knowng certain sungs. Seems like erbdy knows it but u? Quickly feel bad cnt sing along .,negative,Social
6d7b5d3ca5," bank holiday Mondays rock, particularly when they follow the kind of Sunday I just had",positive,Political
c39c32af5a," HAHAHAHAHAHHAAAA god Randy, I miss you!  hope you`re having a great time buddy! catch a wave for me",neutral,Social
f347fa88f9,On twikini while enjoying the sun,positive,Economy
4ec73afa55,Pissing annoying date stamp on all my pictures. Wish I`d remembered to turn it off.,negative,Technology
177c67cad4,there`s nothing worse than getting a text about a dog that was abandoned in your town,negative,Technology
6052dbea51, love you ::hugs:but i`m not seeing anything...wondering if i`m doing something wrong),neutral,Social
fdbb522e18,Lack of plans for tonight  Anyone going out?,neutral,Social
afe6b0ffd1,trying to work...,neutral,Economy
fb450d083d,_louise yeah. like that,neutral,Political
8922f680a0,"uploading photos. ughhhh, i have to go to school early tomorrow. fml. but woo excursion. i win",neutral,Social
11fff26b21,"Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked!",positive,Technology
f2240006f4,Thanks  for shoutin out my mom today  She also says thanks!,positive,Social
fee6f6f813,Need to sleep but can`t,neutral,Economy
b7e1050ac3,time for bed.....got some learning to do tomorrow with an early start  night night good people ****,positive,Technology
ca4ccf17b6,_Tarrant nice! It`s mommas day,positive,Social
fe9c3d9a81,"alright, so day was going well, but got home, and all my potato salad was gone",neutral,Social
f0430ad644,My dad is taking me to school & picking me up tomoz. Plus I have drama almost all day. Score bludge day,negative,Social
9260a8a52c,"Brilliant day today, got the car washed and got a washing done! Just have to go to work in an hour",positive,Economy
8c77973d8b, I couldn`t find any extendable ones.,negative,Political
5b7d384722,"we finally got our graduation gear today, i`m so excited. can you believe it? just 41 days left! aaah  and the sweater is so cozy",positive,Social
6c3f13ed50,http://pic.im/4d8   Horten moss kï¿½,neutral,Economy
0cb50ad240," Storysize is 2 (and it`s posted as a short story, not one liner), but doesn`t show up in any news friends can see. Only in wall",neutral,Social
a4bb6136b2, Sorry but there is no parking space. And I just realized I didn`t delete one sentence doing copy&paste in that email,negative,Technology
126b1e6a22," --of them kinda turns me off of it all.  And then I buy more of them and dig a deeper hole, etc. ;;",negative,Technology
180cff03d2,listening to Lily Allen`s last album - it`s quite good,positive,Social
ab5bdfc283, cool! ok yeah see i dont have the old files with separate vocals so im trying to punch em all up as one track(all i can do),neutral,Political
884536f22f,  Boo for being at work during #beatwittyparty but at least you`re still here!,neutral,Economy
6d24c2c3c6, awww. If I coukd send it from my phone I would. What kind of flair would you like?,negative,Technology
3fe5f360ef,_786 It`s no secret I`m an apple boy! Have considered the iphone dark side MANY times,neutral,Technology
238af9964e,Its cold,neutral,Economy
818480ecfc, I couldn`t get used to the columns in tweetdeck.  There was only room for 4 or 5 columns on my macbook.,neutral,Technology
c2fe705d02,"*YAAAWN* Stayed up too late last night, still gotta work & get up super early tomorrow",neutral,Economy
7064b9368a,"#web20 -- a good metaphor in democratic process: Truth is better served, not by transparency --  but by the opaqueness of private `Vote`",positive,Political
0b9b43d4a6," I didn`t like the new Terminator movie, man",negative,Social
662510c8de,Off to prom. Say hi to me,neutral,Political
1145237e9e,Shame I`ve gotto go to work,negative,Economy
4d255c68e0,Just found out that they are running a lil behind.,neutral,Economy
1f17158849,Evermore & End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later,negative,Technology
39df34dd04, no not yet...,neutral,Social
424754c08d,_iain well my team couldn`t,neutral,Political
c3dfe45c8e, some great stuff on website today,positive,Technology
9159e639ab,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round",neutral,Economy
f47f6473e5,Little one`s cast is taking a beating. It is starting to show some wear and tear and it has been on less than a week. She is too active!,positive,Technology
3de7a2f5fe,"Trip to DC next week canceled.  So, no Artomatic or beer with .",neutral,Social
b732365aec,"Still unbelievably shocked about the firing of THE best radio personality, Martin Streek",negative,Political
b09aab17c1,Watching Oceans 11 in Vegas - seems so appropriate,positive,Technology
1eabd00935," LOL! based on my last post then, I`ll plan on using you as a reference",neutral,Economy
